customer_id,avg_session_duration,avg_feature_usage,avg_engagement_rate,avg_satisfaction,avg_nps,avg_monthly_revenue,latest_monthly_revenue,active_months,first_monthly_revenue,revenue_change,revenue_trend,cluster,customer_type,plan_type,region,industry,company_size,tenure_months
CUST_00204,76.18181818181819,7.363636363636363,0.9444444444444444,,,99.0,99,22,99,0,Stable,0,Enterprise,Basic,Asia-Pacific,Finance,3430,21
CUST_00205,14.5,0.5,1.0,,,29.0,29,2,29,0,Stable,1,SMB,Basic,Europe,Finance,30,1
CUST_00206,38.916666666666664,3.1666666666666665,0.0,,,49.0,49,12,49,0,Stable,1,Mid-market,Basic,Europe,Technology,63,11
CUST_00207,25.105263157894736,1.7894736842105263,0.5,,,29.0,29,19,29,0,Stable,1,SMB,Basic,North America,Finance,37,18
CUST_00208,22.714285714285715,1.5714285714285714,1.0,8.0,19.0,99.0,99,7,99,0,Stable,1,SMB,Pro,Europe,Education,49,6
CUST_00209,42.375,2.375,0.75,,,49.0,49,8,49,0,Stable,1,Mid-market,Basic,Europe,Technology,475,7
CUST_00210,16.5,1.5,,,,29.0,29,2,29,0,Stable,1,SMB,Basic,Latin America,Technology,13,1
CUST_00211,18.375,2.125,,,,99.0,99,8,99,0,Stable,1,SMB,Pro,Latin America,Healthcare,29,7
CUST_00212,21.77777777777778,1.6666666666666667,0.5,,,29.0,29,9,29,0,Stable,1,SMB,Basic,Latin America,Education,10,8
CUST_00213,29.3,2.4,0.5,,,99.0,99,10,99,0,Stable,1,SMB,Pro,North America,Retail,14,9
CUST_00214,26.166666666666668,1.8333333333333333,0.0,,,29.0,29,12,29,0,Stable,1,SMB,Basic,Europe,E-commerce,48,11
CUST_00215,22.0,4.0,0.5,,,99.0,99,1,99,0,Stable,1,Enterprise,Basic,North America,Retail,1463,0
CUST_00216,74.1,7.8,1.0,,,999.0,999,20,999,0,Stable,0,Enterprise,Enterprise,North America,Finance,1306,19
CUST_00217,72.0,7.3,0.6944444444444443,,,999.0,999,10,999,0,Stable,0,Enterprise,Enterprise,Europe,E-commerce,1384,9
CUST_00218,20.941176470588236,1.8235294117647058,0.3333333333333333,,,29.0,29,17,29,0,Stable,1,SMB,Basic,North America,Technology,41,16
CUST_00219,42.375,3.875,1.0,,,199.0,199,8,199,0,Stable,1,Mid-market,Pro,Europe,Finance,264,7
CUST_00220,9.0,0.5,,,,29.0,29,2,29,0,Stable,1,SMB,Basic,North America,Retail,42,1
CUST_00221,26.0,3.25,0.0,,,199.0,199,4,199,0,Stable,1,Mid-market,Pro,Asia-Pacific,Healthcare,318,3
CUST_00222,43.38095238095238,3.5714285714285716,0.5,,,49.0,49,21,49,0,Stable,1,Mid-market,Basic,Europe,Education,147,20
CUST_00223,61.5,5.0,1.0,,,299.0,299,4,299,0,Stable,0,Enterprise,Pro,Europe,Education,1718,3
CUST_00224,22.571428571428573,1.4285714285714286,0.375,7.0,7.0,29.0,29,14,29,0,Stable,1,SMB,Basic,Europe,Retail,34,13
CUST_00225,24.95,1.9,0.25,7.0,13.0,29.0,29,20,29,0,Stable,1,SMB,Basic,North America,Finance,18,19
CUST_00226,65.9,7.0,0.8333333333333334,,,299.0,299,10,299,0,Stable,0,Enterprise,Pro,North America,Education,3611,9
CUST_00227,23.533333333333335,1.7333333333333334,0.0,,,29.0,29,15,29,0,Stable,1,SMB,Basic,Europe,Technology,40,14
CUST_00228,23.130434782608695,1.2608695652173914,0.5,6.0,-1.0,29.0,29,23,29,0,Stable,1,SMB,Basic,Europe,E-commerce,16,22
CUST_00229,25.0,1.3636363636363635,1.0,,,29.0,29,11,29,0,Stable,1,SMB,Basic,North America,Retail,45,10
CUST_00230,66.38461538461539,6.076923076923077,0.6875,9.0,44.0,299.0,299,13,299,0,Stable,0,Enterprise,Pro,Asia-Pacific,Healthcare,1056,12
CUST_00231,47.458333333333336,4.041666666666667,0.4861111111111111,7.0,25.0,49.0,49,24,49,0,Stable,1,Mid-market,Basic,North America,Healthcare,88,23
CUST_00232,24.333333333333332,3.3333333333333335,1.0,6.0,-6.0,499.0,499,3,499,0,Stable,1,Mid-market,Enterprise,North America,Finance,499,2
CUST_00233,25.705882352941178,1.411764705882353,0.4,,,29.0,29,17,29,0,Stable,1,SMB,Basic,Europe,Retail,31,16
CUST_00234,18.5,1.5,,,,99.0,99,2,99,0,Stable,1,SMB,Pro,North America,E-commerce,7,1
CUST_00235,15.6,1.4,0.0,,,99.0,99,5,99,0,Stable,1,SMB,Pro,Europe,Education,30,4
CUST_00236,27.17391304347826,1.6956521739130435,0.42857142857142855,,,99.0,99,23,99,0,Stable,1,SMB,Pro,North America,Education,27,22
CUST_00237,45.1,2.8,0.6666666666666666,8.0,25.0,49.0,49,10,49,0,Stable,1,Mid-market,Basic,Europe,Technology,71,9
CUST_00238,19.666666666666668,2.0,0.0,9.0,37.0,99.0,99,9,99,0,Stable,1,SMB,Pro,Latin America,E-commerce,29,8
CUST_00239,14.0,2.0,,,,49.0,49,1,49,0,Stable,1,Mid-market,Basic,North America,Finance,78,0
CUST_00240,27.73913043478261,2.0,0.0,7.0,13.0,29.0,29,23,29,0,Stable,1,SMB,Basic,North America,Healthcare,23,22
CUST_00241,23.571428571428573,1.1428571428571428,0.0,5.0,7.0,29.0,29,7,29,0,Stable,1,SMB,Basic,Europe,Education,13,6
CUST_00242,13.0,2.3333333333333335,1.0,,,99.0,99,3,99,0,Stable,1,SMB,Pro,North America,Finance,32,2
CUST_00243,39.0,3.5833333333333335,0.5,,,49.0,49,12,49,0,Stable,1,Mid-market,Basic,North America,Healthcare,386,11
CUST_00244,27.25,1.75,,,,29.0,29,12,29,0,Stable,1,SMB,Basic,Latin America,Finance,37,11
CUST_00245,23.125,2.0,1.0,,,29.0,29,8,29,0,Stable,1,SMB,Basic,North America,Healthcare,38,7
CUST_00246,40.0,3.5714285714285716,1.0,,,49.0,49,7,49,0,Stable,1,Mid-market,Basic,Asia-Pacific,Retail,61,6
CUST_00247,20.8125,1.4375,0.3333333333333333,,,29.0,29,16,29,0,Stable,1,SMB,Basic,North America,Education,17,15
CUST_00248,39.8,4.2,,,,199.0,199,5,199,0,Stable,1,Mid-market,Pro,Europe,E-commerce,248,4
CUST_00249,43.0,4.083333333333333,0.5,,,49.0,49,12,49,0,Stable,1,Mid-market,Basic,Latin America,Education,453,11
CUST_00250,16.333333333333332,1.8333333333333333,0.0,,,29.0,29,6,29,0,Stable,1,SMB,Basic,Europe,Retail,20,5
CUST_00251,20.714285714285715,1.2857142857142858,1.0,,,29.0,29,7,29,0,Stable,1,SMB,Basic,Europe,E-commerce,2,6
CUST_00252,21.23076923076923,1.8461538461538463,0.5,,,299.0,299,13,299,0,Stable,1,SMB,Enterprise,North America,Retail,18,12
CUST_00253,22.285714285714285,2.0714285714285716,0.5,,,299.0,299,14,299,0,Stable,1,SMB,Enterprise,North America,E-commerce,45,13
CUST_00254,45.0,7.0,,,,999.0,999,1,999,0,Stable,0,Enterprise,Enterprise,Europe,Healthcare,2076,0
CUST_00255,19.0,1.2,1.0,,,29.0,29,5,29,0,Stable,1,SMB,Basic,Europe,E-commerce,20,4
CUST_00256,15.5,2.0,,,,29.0,29,2,29,0,Stable,1,SMB,Basic,North America,Education,33,1
CUST_00257,19.4,0.4,1.0,,,29.0,29,5,29,0,Stable,1,SMB,Basic,Latin America,Technology,26,4
CUST_00258,25.5,0.0,0.0,,,499.0,499,2,499,0,Stable,1,Mid-market,Enterprise,North America,Technology,354,1
CUST_00259,40.0,3.142857142857143,0.5,6.0,11.0,49.0,49,14,49,0,Stable,1,Mid-market,Basic,Europe,E-commerce,272,13
CUST_00260,23.454545454545453,2.3636363636363638,0.2,7.0,19.0,99.0,99,11,99,0,Stable,1,SMB,Pro,Europe,Technology,20,10
CUST_00261,40.214285714285715,3.2857142857142856,0.4166666666666667,,,199.0,199,14,199,0,Stable,1,Mid-market,Pro,Latin America,Healthcare,437,13
CUST_00262,37.583333333333336,3.6666666666666665,0.0,,,199.0,199,12,199,0,Stable,1,Mid-market,Pro,North America,Healthcare,237,11
CUST_00263,24.375,1.625,0.8,,,29.0,29,24,29,0,Stable,1,SMB,Basic,North America,Education,45,23
CUST_00264,14.5,1.0,,,,299.0,299,2,299,0,Stable,1,SMB,Enterprise,Asia-Pacific,Education,29,1
CUST_00265,25.5,2.0,,,,29.0,29,4,29,0,Stable,1,SMB,Basic,Europe,Education,18,3
CUST_00266,27.0,1.0,,,,299.0,299,1,299,0,Stable,1,SMB,Enterprise,Europe,Retail,28,0
CUST_00267,7.0,1.0,,,,29.0,29,1,29,0,Stable,1,SMB,Basic,North America,E-commerce,33,0
CUST_00268,25.5,2.0714285714285716,0.0,8.0,31.0,299.0,299,14,299,0,Stable,1,SMB,Enterprise,Asia-Pacific,Technology,20,13
CUST_00269,34.25,2.625,0.0,,,199.0,199,8,199,0,Stable,1,Mid-market,Pro,North America,Education,226,7
CUST_00270,24.6,1.4,,8.0,46.0,29.0,29,5,29,0,Stable,1,SMB,Basic,Europe,Technology,2,4
CUST_00271,71.58333333333333,6.5,0.8333333333333334,,,999.0,999,12,999,0,Stable,0,Enterprise,Enterprise,Latin America,Technology,4781,11
CUST_00272,27.0625,2.0625,0.4,,,29.0,29,16,29,0,Stable,1,SMB,Basic,Europe,Technology,15,15
CUST_00273,22.571428571428573,1.1428571428571428,1.0,,,29.0,29,7,29,0,Stable,1,SMB,Basic,North America,Technology,14,6
CUST_00274,23.166666666666668,3.0,0.3333333333333333,,,99.0,99,6,99,0,Stable,1,SMB,Pro,Europe,Finance,47,5
CUST_00275,5.0,1.0,,,,29.0,29,2,29,0,Stable,1,SMB,Basic,North America,Technology,17,1
CUST_00276,21.76923076923077,1.9230769230769231,0.3333333333333333,,,29.0,29,13,29,0,Stable,1,SMB,Basic,Asia-Pacific,Retail,36,12
CUST_00277,29.466666666666665,1.4,0.4,,,29.0,29,15,29,0,Stable,1,SMB,Basic,North America,Technology,14,14
CUST_00278,23.8,1.8,0.125,,,29.0,29,5,29,0,Stable,1,SMB,Basic,North America,E-commerce,5,4
CUST_00279,25.666666666666668,1.7777777777777777,0.0,,,99.0,99,9,99,0,Stable,1,SMB,Pro,North America,Retail,20,8
CUST_00280,21.133333333333333,1.9333333333333333,1.0,,,99.0,99,15,99,0,Stable,1,SMB,Pro,Europe,Finance,49,14
CUST_00281,29.0,3.0,1.0,,,199.0,199,2,199,0,Stable,1,Mid-market,Pro,North America,E-commerce,494,1
CUST_00282,24.0,1.2857142857142858,0.5,,,29.0,29,14,29,0,Stable,1,SMB,Basic,North America,Education,1,13
CUST_00283,24.952380952380953,2.1904761904761907,0.5,6.0,5.0,29.0,29,21,29,0,Stable,1,SMB,Basic,North America,Healthcare,49,20
CUST_00284,15.5,1.0,1.0,,,29.0,29,2,29,0,Stable,1,SMB,Basic,Europe,Finance,43,1
CUST_00285,67.2,8.15,0.8333333333333334,,,999.0,999,20,999,0,Stable,0,Enterprise,Enterprise,Europe,Retail,3749,19
CUST_00286,20.166666666666668,1.3333333333333333,1.0,,,29.0,29,6,29,0,Stable,1,SMB,Basic,North America,E-commerce,16,5
CUST_00287,19.333333333333332,1.3333333333333333,1.0,,,29.0,29,6,29,0,Stable,1,SMB,Basic,Europe,Finance,5,5
CUST_00288,27.25,1.75,,,,29.0,29,8,29,0,Stable,1,SMB,Basic,North America,Technology,30,7
CUST_00289,19.692307692307693,1.7692307692307692,0.0,,,99.0,99,13,99,0,Stable,1,SMB,Pro,North America,Retail,8,12
CUST_00290,40.38461538461539,2.6923076923076925,1.0,,,199.0,199,13,199,0,Stable,1,Mid-market,Pro,Latin America,Healthcare,191,12
CUST_00291,47.34782608695652,4.043478260869565,0.75,,,199.0,199,23,199,0,Stable,1,Mid-market,Pro,Asia-Pacific,E-commerce,241,22
CUST_00292,42.666666666666664,4.5,1.0,9.0,36.0,999.0,999,6,999,0,Stable,0,Enterprise,Enterprise,Asia-Pacific,Finance,3730,5
CUST_00293,24.0,1.125,0.0,,,29.0,29,8,29,0,Stable,1,SMB,Basic,North America,E-commerce,38,7
CUST_00294,44.708333333333336,3.6666666666666665,0.375,7.0,11.0,199.0,199,24,199,0,Stable,1,Mid-market,Pro,North America,Retail,414,23
CUST_00295,26.857142857142858,1.4285714285714286,0.3333333333333333,,,29.0,29,14,29,0,Stable,1,SMB,Basic,North America,Retail,1,13
CUST_00296,41.09090909090909,3.727272727272727,0.7142857142857143,,,199.0,199,22,199,0,Stable,1,Mid-market,Pro,North America,Healthcare,466,21
CUST_00297,21.5,1.125,0.5,,,29.0,29,8,29,0,Stable,1,SMB,Basic,North America,E-commerce,35,7
CUST_00298,36.75,2.5,1.0,,,199.0,199,4,199,0,Stable,1,Mid-market,Pro,North America,Retail,331,3
CUST_00299,24.357142857142858,1.4285714285714286,0.0,,,29.0,29,14,29,0,Stable,1,SMB,Basic,Asia-Pacific,Finance,25,13
CUST_00300,18.583333333333332,1.9166666666666667,0.5,,,29.0,29,24,29,0,Stable,1,SMB,Basic,Europe,Education,43,23
CUST_00301,41.15384615384615,3.230769230769231,0.3333333333333333,8.0,11.0,199.0,199,13,199,0,Stable,1,Mid-market,Pro,Europe,Healthcare,70,12
CUST_00302,17.333333333333332,1.6666666666666667,,,,99.0,99,6,99,0,Stable,1,SMB,Pro,Latin America,Finance,25,5
CUST_00303,19.0,1.0,,,,29.0,29,1,29,0,Stable,1,SMB,Basic,North America,Finance,34,0
CUST_00304,21.571428571428573,2.142857142857143,0.0,,,29.0,29,14,29,0,Stable,1,SMB,Basic,Asia-Pacific,Education,29,13
CUST_00305,27.736842105263158,1.3157894736842106,0.6,,,29.0,29,19,29,0,Stable,1,SMB,Basic,Asia-Pacific,Education,2,18
CUST_00306,21.6,1.0,1.0,,,29.0,29,5,29,0,Stable,1,SMB,Basic,North America,Healthcare,44,4
CUST_00307,31.8,3.2,0.0,,,49.0,49,5,49,0,Stable,1,Mid-market,Basic,Europe,Retail,347,4
CUST_00308,22.565217391304348,1.8695652173913044,0.3333333333333333,,,29.0,29,23,29,0,Stable,1,SMB,Basic,Europe,E-commerce,45,22
CUST_00309,23.307692307692307,1.3076923076923077,0.0,5.0,-8.0,29.0,29,13,29,0,Stable,1,SMB,Basic,Asia-Pacific,E-commerce,22,12
CUST_00310,22.764705882352942,1.8823529411764706,0.625,,,29.0,29,17,29,0,Stable,1,SMB,Basic,North America,Technology,42,16
CUST_00311,30.8,3.0,1.0,,,199.0,199,5,199,0,Stable,1,Mid-market,Pro,Asia-Pacific,Healthcare,99,4
CUST_00312,23.666666666666668,3.0,1.0,,,199.0,199,3,199,0,Stable,1,Mid-market,Pro,Asia-Pacific,Technology,452,2
CUST_00313,14.0,1.0,0.0,,,29.0,29,2,29,0,Stable,1,SMB,Basic,North America,Finance,35,1
CUST_00314,70.52380952380952,8.095238095238095,0.8181818181818182,7.0,28.0,299.0,299,21,299,0,Stable,0,Enterprise,Pro,North America,Retail,3352,20
CUST_00315,13.333333333333334,2.0,,,,29.0,29,3,29,0,Stable,1,SMB,Basic,North America,Healthcare,14,2
CUST_00316,17.25,1.5,1.0,,,29.0,29,8,29,0,Stable,1,SMB,Basic,North America,Technology,7,7
CUST_00317,30.8,3.4,0.0,,,199.0,199,5,199,0,Stable,1,Mid-market,Pro,Asia-Pacific,Finance,290,4
CUST_00318,58.77777777777778,7.0,0.75,,,299.0,299,9,299,0,Stable,0,Enterprise,Pro,Europe,Healthcare,1625,8
CUST_00319,73.5,6.833333333333333,0.5,9.0,41.0,999.0,999,6,999,0,Stable,0,Enterprise,Enterprise,North America,Education,4948,5
CUST_00320,8.0,1.0,0.0,,,29.0,29,2,29,0,Stable,1,SMB,Basic,North America,Healthcare,39,1
CUST_00321,18.0,1.0,0.5,,,99.0,99,1,99,0,Stable,1,SMB,Pro,Asia-Pacific,Education,27,0
CUST_00322,28.105263157894736,2.4210526315789473,0.2,7.0,24.0,99.0,99,19,99,0,Stable,1,SMB,Pro,Asia-Pacific,Technology,44,18
CUST_00323,26.083333333333332,2.1666666666666665,0.3333333333333333,,,29.0,29,12,29,0,Stable,1,SMB,Basic,Latin America,Technology,2,11
CUST_00324,18.0,0.3333333333333333,0.0,,,99.0,99,3,99,0,Stable,1,SMB,Pro,North America,E-commerce,22,2
CUST_00325,57.2,7.1,0.7857142857142857,,,299.0,299,10,299,0,Stable,0,Enterprise,Pro,North America,Retail,3165,9
CUST_00326,19.3,1.1,0.25,,,99.0,99,10,99,0,Stable,1,SMB,Pro,North America,Education,12,9
CUST_00327,25.666666666666668,1.0,,,,499.0,499,3,499,0,Stable,1,Mid-market,Enterprise,North America,Finance,164,2
CUST_00328,22.80952380952381,1.7619047619047619,0.5,4.0,-32.0,99.0,99,21,99,0,Stable,1,SMB,Pro,North America,Education,30,20
CUST_00329,20.0,0.75,1.0,,,29.0,29,4,29,0,Stable,1,SMB,Basic,Europe,Retail,12,3
CUST_00330,23.666666666666668,2.3333333333333335,,,,29.0,29,6,29,0,Stable,1,SMB,Basic,North America,Education,45,5
CUST_00331,10.333333333333334,1.3333333333333333,0.0,,,29.0,29,3,29,0,Stable,1,SMB,Basic,Europe,Retail,11,2
CUST_00332,26.736842105263158,1.4736842105263157,0.5,,,99.0,99,19,99,0,Stable,1,SMB,Pro,Europe,Technology,35,18
CUST_00333,28.636363636363637,1.5454545454545454,0.5,7.0,25.0,299.0,299,11,299,0,Stable,1,SMB,Enterprise,North America,Finance,12,10
CUST_00334,18.4,1.7,0.5,6.0,2.0,29.0,29,10,29,0,Stable,1,SMB,Basic,North America,Finance,24,9
CUST_00335,27.666666666666668,1.3333333333333333,1.0,,,49.0,49,3,49,0,Stable,1,Mid-market,Basic,Asia-Pacific,Education,448,2
CUST_00336,22.0,1.3636363636363635,0.0,,,29.0,29,11,29,0,Stable,1,SMB,Basic,North America,Healthcare,20,10
CUST_00337,34.875,3.4375,1.0,8.0,21.0,49.0,49,16,49,0,Stable,1,Mid-market,Basic,North America,E-commerce,144,15
CUST_00338,39.333333333333336,4.0,1.0,,,999.0,999,3,999,0,Stable,0,Enterprise,Enterprise,Europe,Education,2460,2
CUST_00339,45.541666666666664,3.5833333333333335,0.625,,,49.0,49,24,49,0,Stable,1,Mid-market,Basic,North America,Finance,74,23
CUST_00340,70.68181818181819,7.863636363636363,0.8888888888888888,,,999.0,999,22,999,0,Stable,0,Enterprise,Enterprise,North America,Education,1345,21
CUST_00341,22.0,1.4285714285714286,0.0,,,29.0,29,7,29,0,Stable,1,SMB,Basic,North America,E-commerce,43,6
CUST_00342,38.3125,4.25,0.5,,,199.0,199,16,199,0,Stable,1,Mid-market,Pro,Europe,Healthcare,467,15
CUST_00343,16.0,2.25,1.0,,,299.0,299,4,299,0,Stable,1,SMB,Enterprise,Europe,Finance,15,3
CUST_00344,25.666666666666668,1.3333333333333333,0.3333333333333333,7.0,20.0,29.0,29,9,29,0,Stable,1,SMB,Basic,North America,Finance,46,8
CUST_00345,40.0625,3.5,0.875,,,49.0,49,16,49,0,Stable,1,Mid-market,Basic,Europe,Education,89,15
CUST_00346,41.095238095238095,3.5714285714285716,0.0,,,49.0,49,21,49,0,Stable,1,Mid-market,Basic,Asia-Pacific,Education,471,20
CUST_00347,38.8235294117647,3.411764705882353,0.42857142857142855,,,199.0,199,17,199,0,Stable,1,Mid-market,Pro,Asia-Pacific,E-commerce,56,16
CUST_00348,19.5,2.375,,6.0,-23.0,99.0,99,8,99,0,Stable,1,SMB,Pro,North America,Finance,5,7
CUST_00349,13.0,0.6666666666666666,0.0,,,29.0,29,3,29,0,Stable,1,SMB,Basic,North America,Finance,15,2
CUST_00350,22.0,1.6666666666666667,,,,49.0,49,3,49,0,Stable,1,Mid-market,Basic,North America,Finance,262,2
CUST_00351,35.588235294117645,3.411764705882353,0.25,,,49.0,49,17,49,0,Stable,1,Mid-market,Basic,Latin America,Finance,213,16
CUST_00352,13.666666666666666,1.6666666666666667,,7.0,24.0,29.0,29,3,29,0,Stable,1,SMB,Basic,Asia-Pacific,Finance,26,2
CUST_00353,27.875,1.875,0.3333333333333333,5.0,4.0,29.0,29,8,29,0,Stable,1,SMB,Basic,Asia-Pacific,Education,35,7
CUST_00354,32.25,6.0,,8.0,40.0,999.0,999,4,999,0,Stable,0,Enterprise,Enterprise,Latin America,Technology,4700,3
CUST_00355,37.27777777777778,3.5555555555555554,0.7333333333333333,,,49.0,49,18,49,0,Stable,1,Mid-market,Basic,Asia-Pacific,Retail,97,17
CUST_00356,29.291666666666668,2.0416666666666665,0.25,5.0,15.0,99.0,99,24,99,0,Stable,1,SMB,Pro,Asia-Pacific,Education,28,23
CUST_00357,7.0,1.0,,,,29.0,29,1,29,0,Stable,1,SMB,Basic,Europe,E-commerce,15,0
CUST_00358,18.25,1.5,1.0,,,99.0,99,4,99,0,Stable,1,SMB,Pro,Europe,Retail,8,3
CUST_00359,24.833333333333332,2.0555555555555554,1.0,6.5,14.0,99.0,99,18,99,0,Stable,1,SMB,Pro,Asia-Pacific,Finance,35,17
CUST_00360,14.0,1.6666666666666667,,,,29.0,29,3,29,0,Stable,1,SMB,Basic,Europe,Technology,36,2
CUST_00361,50.0,7.0,,,,999.0,999,3,999,0,Stable,0,Enterprise,Enterprise,North America,Healthcare,4062,2
CUST_00362,25.285714285714285,0.5714285714285714,1.0,,,29.0,29,7,29,0,Stable,1,SMB,Basic,North America,Technology,32,6
CUST_00363,61.25,7.0,0.75,9.0,73.0,299.0,299,12,299,0,Stable,0,Enterprise,Pro,Latin America,Retail,3493,11
CUST_00364,17.5,0.6666666666666666,0.5,,,29.0,29,6,29,0,Stable,1,SMB,Basic,Europe,Retail,10,5
CUST_00365,26.95,1.95,1.0,,,29.0,29,20,29,0,Stable,1,SMB,Basic,Europe,Technology,32,19
CUST_00366,30.90909090909091,1.8181818181818181,0.5,,,29.0,29,11,29,0,Stable,1,SMB,Basic,North America,Technology,15,10
CUST_00367,78.5,8.1875,1.0,8.0,46.5,299.0,299,16,299,0,Stable,0,Enterprise,Pro,North America,Retail,4197,15
CUST_00368,60.54545454545455,6.7272727272727275,0.75,,,999.0,999,11,999,0,Stable,0,Enterprise,Enterprise,Latin America,Healthcare,4488,10
CUST_00369,43.0,4.3,0.6666666666666666,,,499.0,499,20,499,0,Stable,0,Mid-market,Enterprise,North America,Retail,480,19
CUST_00370,41.0,2.142857142857143,1.0,,,49.0,49,7,49,0,Stable,1,Mid-market,Basic,Asia-Pacific,E-commerce,409,6
CUST_00371,34.0,3.411764705882353,0.6666666666666666,,,199.0,199,17,199,0,Stable,1,Mid-market,Pro,North America,Healthcare,199,16
CUST_00372,23.545454545454547,2.0,0.0,8.0,55.0,29.0,29,11,29,0,Stable,1,SMB,Basic,North America,Finance,29,10
CUST_00373,38.46153846153846,4.461538461538462,0.5625,,,499.0,499,13,499,0,Stable,0,Mid-market,Enterprise,North America,Healthcare,93,12
CUST_00374,24.25,2.0,0.0,,,99.0,99,8,99,0,Stable,1,SMB,Pro,Europe,Retail,19,7
CUST_00375,42.583333333333336,4.25,0.375,7.0,19.0,499.0,499,24,499,0,Stable,0,Mid-market,Enterprise,Asia-Pacific,Retail,160,23
CUST_00376,24.4,1.35,0.0,,,29.0,29,20,29,0,Stable,1,SMB,Basic,Asia-Pacific,Retail,3,19
CUST_00377,22.8,1.4,1.0,,,29.0,29,5,29,0,Stable,1,SMB,Basic,Asia-Pacific,Technology,25,4
CUST_00378,39.36363636363637,4.363636363636363,0.75,,,499.0,499,11,499,0,Stable,0,Mid-market,Enterprise,North America,Healthcare,474,10
CUST_00379,43.38095238095238,2.9523809523809526,0.375,,,199.0,199,21,199,0,Stable,1,Mid-market,Pro,Asia-Pacific,E-commerce,363,20
CUST_00380,36.5,2.1666666666666665,0.0,,,49.0,49,6,49,0,Stable,1,Mid-market,Basic,Latin America,Retail,426,5
CUST_00381,17.5,1.25,0.5,,,29.0,29,4,29,0,Stable,1,SMB,Basic,Latin America,E-commerce,37,3
CUST_00382,19.0,1.0,,,,29.0,29,2,29,0,Stable,1,SMB,Basic,Asia-Pacific,Education,35,1
CUST_00383,24.36842105263158,1.6842105263157894,0.25,,,29.0,29,19,29,0,Stable,1,SMB,Basic,North America,Finance,46,18
CUST_00384,38.5,3.6666666666666665,0.125,,,49.0,49,18,49,0,Stable,1,Mid-market,Basic,Europe,Education,52,17
CUST_00385,11.0,0.0,,,,29.0,29,1,29,0,Stable,1,SMB,Basic,Europe,Education,24,0
CUST_00386,25.0,1.0,1.0,,,29.0,29,6,29,0,Stable,1,SMB,Basic,Asia-Pacific,Education,49,5
CUST_00387,27.5,1.2857142857142858,0.16666666666666666,6.0,13.0,29.0,29,14,29,0,Stable,1,SMB,Basic,Asia-Pacific,Finance,38,13
CUST_00388,45.0,3.1904761904761907,0.3333333333333333,,,199.0,199,21,199,0,Stable,1,Mid-market,Pro,North America,Finance,232,20
CUST_00389,26.428571428571427,2.0,0.16666666666666666,,,29.0,29,21,29,0,Stable,1,SMB,Basic,North America,Education,28,20
CUST_00390,47.5,6.75,1.0,,,999.0,999,4,999,0,Stable,0,Enterprise,Enterprise,North America,Finance,4793,3
CUST_00391,22.4375,1.5,0.0,,,29.0,29,16,29,0,Stable,1,SMB,Basic,Latin America,E-commerce,11,15
CUST_00392,70.3,6.95,0.8541666666666666,,,299.0,299,20,299,0,Stable,0,Enterprise,Pro,North America,Education,2597,19
CUST_00393,15.0,0.25,,,,99.0,99,4,99,0,Stable,1,SMB,Pro,Asia-Pacific,Finance,45,3
CUST_00394,45.0,6.5,1.0,,,299.0,299,4,299,0,Stable,0,Enterprise,Pro,North America,E-commerce,2503,3
CUST_00395,27.782608695652176,1.8695652173913044,0.5,6.5,26.0,99.0,99,23,99,0,Stable,1,SMB,Pro,North America,Education,4,22
CUST_00396,33.75,2.0,,,,199.0,199,4,199,0,Stable,1,Mid-market,Pro,Asia-Pacific,Retail,149,3
CUST_00397,23.94736842105263,2.0,0.75,,,29.0,29,19,29,0,Stable,1,SMB,Basic,Asia-Pacific,Retail,24,18
CUST_00398,15.5,1.75,,,,29.0,29,4,29,0,Stable,1,SMB,Basic,North America,Technology,28,3
CUST_00399,23.9,1.6,0.0,,,99.0,99,10,99,0,Stable,1,SMB,Pro,North America,Technology,31,9
CUST_00400,29.75,1.75,0.5,,,49.0,49,4,49,0,Stable,1,Mid-market,Basic,Europe,Retail,233,3
CUST_00401,27.0,0.25,,,,99.0,99,4,99,0,Stable,1,SMB,Pro,North America,Retail,33,3
CUST_00402,15.428571428571429,2.142857142857143,0.0,6.0,11.5,29.0,29,7,29,0,Stable,1,SMB,Basic,Latin America,Healthcare,15,6
CUST_00403,28.77777777777778,1.8333333333333333,0.0,,,99.0,99,18,99,0,Stable,1,SMB,Pro,Asia-Pacific,E-commerce,21,17
